b,ccnum,ccty,loa,k,Nind,cty_lab,region_lab,area_lab,ind_lab,misind_lab,measure_lab,agec2_lab,hship_lab,ciint_lab,survey,year,data_source,w_region,subg,nosubnat,measure,cty_2,,,,,,,,,,,,,,,,,,,,,
0.0033808,,BTN,region,66%,33,Bhutan,Lhuntse,,Mental health,,Absolute contribution (dep. adj),,,,GNH Survey 2086,2015,CBS,South Asia,16,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0026608,,BTN,region,66%,33,Bhutan,Mongar,,Mental health,,Absolute contribution (dep. adj),,,,GNH Survey 2087,2015,CBS,South Asia,17,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0020082,,BTN,region,66%,33,Bhutan,Paro,,Mental health,,Absolute contribution (dep. adj),,,,GNH Survey 2088,2015,CBS,South Asia,18,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0036782,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Mental health,,Absolute contribution (dep. adj),,,,GNH Survey 2089,2015,CBS,South Asia,19,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0030586,,BTN,region,66%,33,Bhutan,Punakha,,Mental health,,Absolute contribution (dep. adj),,,,GNH Survey 2090,2015,CBS,South Asia,20,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0040063,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Mental health,,Absolute contribution (dep. adj),,,,GNH Survey 2091,2015,CBS,South Asia,21,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0037584,,BTN,region,66%,33,Bhutan,Samtse,,Mental health,,Absolute contribution (dep. adj),,,,GNH Survey 2092,2015,CBS,South Asia,22,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0030837,,BTN,region,66%,33,Bhutan,Sarpang,,Mental health,,Absolute contribution (dep. adj),,,,GNH Survey 2093,2015,CBS,South Asia,23,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0016771,,BTN,region,66%,33,Bhutan,Thimphu,,Mental health,,Absolute contribution (dep. adj),,,,GNH Survey 2094,2015,CBS,South Asia,24,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0021713,,BTN,region,66%,33,Bhutan,Tashigang,,Mental health,,Absolute contribution (dep. adj),,,,GNH Survey 2095,2015,CBS,South Asia,25,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0040394,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Mental health,,Absolute contribution (dep. adj),,,,GNH Survey 2096,2015,CBS,South Asia,26,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0024609,,BTN,region,66%,33,Bhutan,Trongsa,,Mental health,,Absolute contribution (dep. adj),,,,GNH Survey 2097,2015,CBS,South Asia,27,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0034349,,BTN,region,66%,33,Bhutan,Tsirang,,Mental health,,Absolute contribution (dep. adj),,,,GNH Survey 2098,2015,CBS,South Asia,28,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0026003,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Mental health,,Absolute contribution (dep. adj),,,,GNH Survey 2099,2015,CBS,South Asia,29,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0039052,,BTN,region,66%,33,Bhutan,Zhemgang,,Mental health,,Absolute contribution (dep. adj),,,,GNH Survey 2100,2015,CBS,South Asia,30,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0025341,,BTN,region,66%,33,Bhutan,Bumthang,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2081,2015,CBS,South Asia,11,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0031571,,BTN,region,66%,33,Bhutan,Chukha,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2082,2015,CBS,South Asia,12,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0044446,,BTN,region,66%,33,Bhutan,Dagana,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2083,2015,CBS,South Asia,13,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0017813,,BTN,region,66%,33,Bhutan,Gasa,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2084,2015,CBS,South Asia,14,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0031357,,BTN,region,66%,33,Bhutan,Haa,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2085,2015,CBS,South Asia,15,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0042388,,BTN,region,66%,33,Bhutan,Lhuntse,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2086,2015,CBS,South Asia,16,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0031139,,BTN,region,66%,33,Bhutan,Mongar,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2087,2015,CBS,South Asia,17,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0027439,,BTN,region,66%,33,Bhutan,Paro,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2088,2015,CBS,South Asia,18,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0043433,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2089,2015,CBS,South Asia,19,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.003066,,BTN,region,66%,33,Bhutan,Punakha,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2090,2015,CBS,South Asia,20,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0039243,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2091,2015,CBS,South Asia,21,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0041511,,BTN,region,66%,33,Bhutan,Samtse,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2092,2015,CBS,South Asia,22,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0037923,,BTN,region,66%,33,Bhutan,Sarpang,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2093,2015,CBS,South Asia,23,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0027414,,BTN,region,66%,33,Bhutan,Thimphu,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2094,2015,CBS,South Asia,24,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0040266,,BTN,region,66%,33,Bhutan,Tashigang,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2095,2015,CBS,South Asia,25,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0032249,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2096,2015,CBS,South Asia,26,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0048547,,BTN,region,66%,33,Bhutan,Trongsa,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2097,2015,CBS,South Asia,27,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0030895,,BTN,region,66%,33,Bhutan,Tsirang,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2098,2015,CBS,South Asia,28,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0042401,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2099,2015,CBS,South Asia,29,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0043565,,BTN,region,66%,33,Bhutan,Zhemgang,,Self-reported health status,,Absolute contribution (dep. adj),,,,GNH Survey 2100,2015,CBS,South Asia,30,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0031565,,BTN,region,66%,33,Bhutan,Bumthang,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2081,2015,CBS,South Asia,11,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0025841,,BTN,region,66%,33,Bhutan,Chukha,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2082,2015,CBS,South Asia,12,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0049934,,BTN,region,66%,33,Bhutan,Dagana,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2083,2015,CBS,South Asia,13,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0023915,,BTN,region,66%,33,Bhutan,Gasa,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2084,2015,CBS,South Asia,14,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0013436,,BTN,region,66%,33,Bhutan,Haa,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2085,2015,CBS,South Asia,15,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0023052,,BTN,region,66%,33,Bhutan,Lhuntse,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2086,2015,CBS,South Asia,16,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0022568,,BTN,region,66%,33,Bhutan,Mongar,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2087,2015,CBS,South Asia,17,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0010519,,BTN,region,66%,33,Bhutan,Paro,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2088,2015,CBS,South Asia,18,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0021691,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2089,2015,CBS,South Asia,19,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0026344,,BTN,region,66%,33,Bhutan,Punakha,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2090,2015,CBS,South Asia,20,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0032579,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2091,2015,CBS,South Asia,21,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0031995,,BTN,region,66%,33,Bhutan,Samtse,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2092,2015,CBS,South Asia,22,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0032981,,BTN,region,66%,33,Bhutan,Sarpang,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2093,2015,CBS,South Asia,23,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0020699,,BTN,region,66%,33,Bhutan,Thimphu,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2094,2015,CBS,South Asia,24,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0030127,,BTN,region,66%,33,Bhutan,Tashigang,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2095,2015,CBS,South Asia,25,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0031589,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2096,2015,CBS,South Asia,26,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.002129,,BTN,region,66%,33,Bhutan,Trongsa,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2097,2015,CBS,South Asia,27,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0022886,,BTN,region,66%,33,Bhutan,Tsirang,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2098,2015,CBS,South Asia,28,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0024573,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2099,2015,CBS,South Asia,29,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.002817,,BTN,region,66%,33,Bhutan,Zhemgang,,Healthy days,,Absolute contribution (dep. adj),,,,GNH Survey 2100,2015,CBS,South Asia,30,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0029877,,BTN,region,66%,33,Bhutan,Bumthang,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2081,2015,CBS,South Asia,11,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0014374,,BTN,region,66%,33,Bhutan,Chukha,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2082,2015,CBS,South Asia,12,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.002421,,BTN,region,66%,33,Bhutan,Dagana,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2083,2015,CBS,South Asia,13,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0015943,,BTN,region,66%,33,Bhutan,Gasa,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2084,2015,CBS,South Asia,14,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0032546,,BTN,region,66%,33,Bhutan,Haa,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2085,2015,CBS,South Asia,15,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0039185,,BTN,region,66%,33,Bhutan,Lhuntse,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2086,2015,CBS,South Asia,16,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0024364,,BTN,region,66%,33,Bhutan,Mongar,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2087,2015,CBS,South Asia,17,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0037326,,BTN,region,66%,33,Bhutan,Paro,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2088,2015,CBS,South Asia,18,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0036858,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2089,2015,CBS,South Asia,19,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0027832,,BTN,region,66%,33,Bhutan,Punakha,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2090,2015,CBS,South Asia,20,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0035786,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2091,2015,CBS,South Asia,21,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0036164,,BTN,region,66%,33,Bhutan,Samtse,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2092,2015,CBS,South Asia,22,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0039103,,BTN,region,66%,33,Bhutan,Sarpang,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2093,2015,CBS,South Asia,23,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0026014,,BTN,region,66%,33,Bhutan,Thimphu,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2094,2015,CBS,South Asia,24,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0022,,BTN,region,66%,33,Bhutan,Tashigang,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2095,2015,CBS,South Asia,25,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0022929,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2096,2015,CBS,South Asia,26,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0070881,,BTN,region,66%,33,Bhutan,Trongsa,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2097,2015,CBS,South Asia,27,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.002517,,BTN,region,66%,33,Bhutan,Tsirang,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2098,2015,CBS,South Asia,28,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0029937,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2099,2015,CBS,South Asia,29,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0052109,,BTN,region,66%,33,Bhutan,Zhemgang,,Disability,,Absolute contribution (dep. adj),,,,GNH Survey 2100,2015,CBS,South Asia,30,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0139445,,BTN,region,66%,33,Bhutan,Bumthang,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2081,2015,CBS,South Asia,11,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0177067,,BTN,region,66%,33,Bhutan,Chukha,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2082,2015,CBS,South Asia,12,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0259418,,BTN,region,66%,33,Bhutan,Dagana,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2083,2015,CBS,South Asia,13,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0141226,,BTN,region,66%,33,Bhutan,Gasa,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2084,2015,CBS,South Asia,14,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0194739,,BTN,region,66%,33,Bhutan,Haa,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2085,2015,CBS,South Asia,15,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0202977,,BTN,region,66%,33,Bhutan,Lhuntse,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2086,2015,CBS,South Asia,16,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0324422,,BTN,region,66%,33,Bhutan,Mongar,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2087,2015,CBS,South Asia,17,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0177225,,BTN,region,66%,33,Bhutan,Paro,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2088,2015,CBS,South Asia,18,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0199462,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2089,2015,CBS,South Asia,19,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0215084,,BTN,region,66%,33,Bhutan,Punakha,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2090,2015,CBS,South Asia,20,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0192885,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2091,2015,CBS,South Asia,21,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0196149,,BTN,region,66%,33,Bhutan,Samtse,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2092,2015,CBS,South Asia,22,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0247428,,BTN,region,66%,33,Bhutan,Sarpang,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2093,2015,CBS,South Asia,23,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0167702,,BTN,region,66%,33,Bhutan,Thimphu,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2094,2015,CBS,South Asia,24,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0251814,,BTN,region,66%,33,Bhutan,Tashigang,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2095,2015,CBS,South Asia,25,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0232037,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2096,2015,CBS,South Asia,26,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0234341,,BTN,region,66%,33,Bhutan,Trongsa,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2097,2015,CBS,South Asia,27,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0198261,,BTN,region,66%,33,Bhutan,Tsirang,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2098,2015,CBS,South Asia,28,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0265818,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2099,2015,CBS,South Asia,29,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0190422,,BTN,region,66%,33,Bhutan,Zhemgang,,Work,,Absolute contribution (dep. adj),,,,GNH Survey 2100,2015,CBS,South Asia,30,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.009336,,BTN,region,66%,33,Bhutan,Bumthang,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2081,2015,CBS,South Asia,11,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0078088,,BTN,region,66%,33,Bhutan,Chukha,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2082,2015,CBS,South Asia,12,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0115839,,BTN,region,66%,33,Bhutan,Dagana,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2083,2015,CBS,South Asia,13,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0059049,,BTN,region,66%,33,Bhutan,Gasa,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2084,2015,CBS,South Asia,14,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0096271,,BTN,region,66%,33,Bhutan,Haa,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2085,2015,CBS,South Asia,15,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0063398,,BTN,region,66%,33,Bhutan,Lhuntse,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2086,2015,CBS,South Asia,16,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0103331,,BTN,region,66%,33,Bhutan,Mongar,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2087,2015,CBS,South Asia,17,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0084576,,BTN,region,66%,33,Bhutan,Paro,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2088,2015,CBS,South Asia,18,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0070405,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2089,2015,CBS,South Asia,19,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0111391,,BTN,region,66%,33,Bhutan,Punakha,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2090,2015,CBS,South Asia,20,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0133543,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2091,2015,CBS,South Asia,21,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0109016,,BTN,region,66%,33,Bhutan,Samtse,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2092,2015,CBS,South Asia,22,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.013895,,BTN,region,66%,33,Bhutan,Sarpang,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2093,2015,CBS,South Asia,23,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0115485,,BTN,region,66%,33,Bhutan,Thimphu,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2094,2015,CBS,South Asia,24,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0106787,,BTN,region,66%,33,Bhutan,Tashigang,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2095,2015,CBS,South Asia,25,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0112307,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2096,2015,CBS,South Asia,26,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0100299,,BTN,region,66%,33,Bhutan,Trongsa,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2097,2015,CBS,South Asia,27,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.007445,,BTN,region,66%,33,Bhutan,Tsirang,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2098,2015,CBS,South Asia,28,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0102935,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2099,2015,CBS,South Asia,29,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0071736,,BTN,region,66%,33,Bhutan,Zhemgang,,Sleep,,Absolute contribution (dep. adj),,,,GNH Survey 2100,2015,CBS,South Asia,30,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0078691,,BTN,region,66%,33,Bhutan,Bumthang,,Literacy,,Absolute contribution (dep. adj),,,,GNH Survey 2081,2015,CBS,South Asia,11,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0074979,,BTN,region,66%,33,Bhutan,Chukha,,Literacy,,Absolute contribution (dep. adj),,,,GNH Survey 2082,2015,CBS,South Asia,12,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0092436,,BTN,region,66%,33,Bhutan,Dagana,,Literacy,,Absolute contribution (dep. adj),,,,GNH Survey 2083,2015,CBS,South Asia,13,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.007455,,BTN,region,66%,33,Bhutan,Gasa,,Literacy,,Absolute contribution (dep. adj),,,,GNH Survey 2084,2015,CBS,South Asia,14,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0090606,,BTN,region,66%,33,Bhutan,Haa,,Literacy,,Absolute contribution (dep. adj),,,,GNH Survey 2085,2015,CBS,South Asia,15,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.010564,,BTN,region,66%,33,Bhutan,Lhuntse,,Literacy,,Absolute contribution (dep. adj),,,,GNH Survey 2086,2015,CBS,South Asia,16,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0151525,,BTN,region,66%,33,Bhutan,Mongar,,Literacy,,Absolute contribution (dep. adj),,,,GNH Survey 2087,2015,CBS,South Asia,17,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0090924,,BTN,region,66%,33,Bhutan,Paro,,Literacy,,Absolute contribution (dep. adj),,,,GNH Survey 2088,2015,CBS,South Asia,18,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.010567,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Literacy,,Absolute contribution (dep. adj),,,,GNH Survey 2089,2015,CBS,South Asia,19,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0112431,,BTN,region,66%,33,Bhutan,Punakha,,Literacy,,Absolute contribution (dep. adj),,,,GNH Survey 2090,2015,CBS,South Asia,20,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0095905,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Literacy,,Absolute contribution (dep. adj),,,,GNH Survey 2091,2015,CBS,South Asia,21,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0087286,,BTN,region,66%,33,Bhutan,Samtse,,Literacy,,Absolute contribution (dep. adj),,,,GNH Survey 2092,2015,CBS,South Asia,22,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0086651,,BTN,region,66%,33,Bhutan,Sarpang,,Literacy,,Absolute contribution (dep. adj),,,,GNH Survey 2093,2015,CBS,South Asia,23,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0065499,,BTN,region,66%,33,Bhutan,Thimphu,,Literacy,,Absolute contribution (dep. adj),,,,GNH Survey 2094,2015,CBS,South Asia,24,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0128403,,BTN,region,66%,33,Bhutan,Tashigang,,Literacy,,Absolute contribution (dep. adj),,,,GNH Survey 2095,2015,CBS,South Asia,25,,actb,BT,,,,,,,,,,,,,,,,,,,,,
